Principal Nodal Strains (computed using Matlab)
    NODE       EPEL1          EPEL2          EPEL3          EPELINT        EPELEQV
    3593    0.0207769795  -0.0372249538  -0.2027847174   0.2235616969   0.1545695415
    3594    0.0244069032  -0.0414476249  -0.2389581519   0.2633650551   0.1826079801
    3595    0.0252209277  -0.0447438998  -0.2723115549   0.2975324825   0.2072700072
    3596    0.0227079971  -0.0466418387  -0.2934307278   0.3161387248   0.2213847282
    3597    0.0186528069  -0.0468937427  -0.2976087886   0.3162615955   0.2223966958
    3598    0.0144439336  -0.0455319935  -0.2866267240   0.3010706576   0.2123183678
    3599    0.0092152447  -0.0427533204  -0.2660091571   0.2752244018   0.1948238255
    3600    0.0036045120  -0.0394868178  -0.2429230748   0.2465275868   0.1754276469
    3601   -0.0004148410  -0.0364920832  -0.2218005225   0.2213856815   0.1582564067
    3602   -0.0015291666  -0.0340919861  -0.2049334779   0.2034043113   0.1455660918
    3603   -0.0005472351  -0.0326955294  -0.1953410572   0.1947938221   0.1391348094
    3604    0.0014729037  -0.0321479223  -0.1901104669   0.1915833706   0.1362936194
    3605    0.0032464601  -0.0222328418  -0.1528744243   0.1561208843   0.1115916961
    3606    0.0057916533  -0.0236995660  -0.1560459236   0.1618375769   0.1148406301
    3607    0.0084088808  -0.0254785631  -0.1631445777   0.1715534586   0.1210541465
    3608    0.0114140194  -0.0279417955  -0.1779100773   0.1893240967   0.1331046873
    3609    0.0157138908  -0.0310574146  -0.2004239537   0.2161378444   0.1515093172
    3610    0.0209963401  -0.0345288315  -0.2296245943   0.2506209344   0.1753747080
    3611    0.0252572999  -0.0376754186  -0.2633234516   0.2885807515   0.2021748701
    3612    0.0265722893  -0.0403942694  -0.2963240829   0.3228963722   0.2270512393
    3613    0.0237746415  -0.0425582150  -0.3170030428   0.3407776843   0.2407148141
    3614    0.0194589274  -0.0432375453  -0.3167424945   0.3362014219   0.2381929014
    3615    0.0154705538  -0.0418348713  -0.3003020203   0.3157725742   0.2241364081
    3616    0.0106678291  -0.0391347074  -0.2786286259   0.2892964550   0.2060692052
    3617    0.0051070612  -0.0364305089  -0.2578048908   0.2629119520   0.1883081646
    3618    0.0003951607  -0.0340210675  -0.2398079126   0.2402030732   0.1730600152
    3619   -0.0014398754  -0.0319322149  -0.2267835262   0.2253436508   0.1628850261
    3620   -0.0002816448  -0.0306035626  -0.2211377709   0.2208561261   0.1595112095
    3621    0.0025732615  -0.0299944974  -0.2199015545   0.2224748160   0.1600853998
    3622    0.0022481588  -0.0210313869  -0.1669594533   0.1692076121   0.1221941343
    3623    0.0049886970  -0.0222593621  -0.1695857574   0.1745744544   0.1251316036
    3624    0.0078552834  -0.0238617673  -0.1753695575   0.1832248409   0.1304656251
    3625    0.0107344261  -0.0260611805  -0.1868335071   0.1975679332   0.1399859945
    3626    0.0151598679  -0.0285542872  -0.2037330123   0.2188928802   0.1543382573
    3627    0.0210533637  -0.0308599131  -0.2246440352   0.2456973990   0.1725328939
    3628    0.0266394942  -0.0324228301  -0.2474523792   0.2740918734   0.1921941359
    3629    0.0289832811  -0.0335501441  -0.2707360782   0.2997193593   0.2106620242
    3630    0.0258085958  -0.0348469520  -0.2810504642   0.3068590600   0.2165201848
    3631    0.0210110483  -0.0356207421  -0.2732912491   0.2943022974   0.2080540097
    3632    0.0173526867  -0.0345292662  -0.2581267141   0.2754794008   0.1950394104
    3633    0.0142443473  -0.0326503821  -0.2448147112   0.2590590585   0.1839124550
    3634    0.0085058093  -0.0312867403  -0.2341543572   0.2426601665   0.1733951548
    3635    0.0023066040  -0.0300802134  -0.2245336371   0.2268402411   0.1634660949
    3636   -0.0009426237  -0.0286633660  -0.2176774820   0.2167348583   0.1571461220
    3637   -0.0002342826  -0.0275719097  -0.2157355366   0.2155012539   0.1563201907
    3638    0.0029169090  -0.0270246580  -0.2172621624   0.2201790715   0.1591077461
    3639    0.0015555967  -0.0192674640  -0.1670286562   0.1685842529   0.1224595333
    3640    0.0040600069  -0.0203285312  -0.1685009260   0.1725609329   0.1244242777
    3641    0.0069847156  -0.0216363788  -0.1720717625   0.1790564781   0.1281539316
    3642    0.0097645972  -0.0235048507  -0.1784615521   0.1882261493   0.1338412010
    3643    0.0139192983  -0.0254809747  -0.1869588780   0.2008781763   0.1418178018
    3644    0.0200007683  -0.0267032534  -0.1958182481   0.2158190164   0.1512854144
    3645    0.0264313397  -0.0268035153  -0.2018130718   0.2282444115   0.1591004726
    3646    0.0304435132  -0.0259159996  -0.1986471491   0.2290906623   0.1590420437
    3647    0.0256879139  -0.0244808896  -0.1760482727   0.2017361866   0.1399356038
    3648    0.0215187467  -0.0238905340  -0.1597336896   0.1812524362   0.1256554547
    3649    0.0227939570  -0.0236034294  -0.1676680139   0.1904619709   0.1323245566
    3650    0.0202096491  -0.0238536023  -0.1791599805   0.1993696296   0.1395363099
    3651    0.0128283215  -0.0245817462  -0.1847792505   0.1976075719   0.1398557012
    3652    0.0051025495  -0.0248186911  -0.1861945150   0.1912970644   0.1371001491
    3653    0.0001524799  -0.0242228977  -0.1866053258   0.1867578057   0.1352629370
    3654   -0.0001084140  -0.0235336784  -0.1886970850   0.1885886710   0.1369504950
    3655    0.0030673924  -0.0233847570  -0.1930980930   0.1961654853   0.1418216546
    3656    0.0013255976  -0.0168956991  -0.1573570452   0.1586826428   0.1156939271
    3657    0.0031178713  -0.0181137651  -0.1573352008   0.1604530721   0.1161240141
    3658    0.0056423800  -0.0193451425  -0.1582141855   0.1638565655   0.1176168202
    3659    0.0082892670  -0.0208622737  -0.1589774049   0.1672666719   0.1190491685
    3660    0.0119674661  -0.0221401021  -0.1589473806   0.1709148467   0.1205159550
    3661    0.0173475105  -0.0223410895  -0.1558578483   0.1732053588   0.1208965598
    3662    0.0232789961  -0.0212304685  -0.1454796788   0.1687586749   0.1165307805
    3663    0.0264251509  -0.0184314095  -0.1202354850   0.1466606358   0.1001264332
    3664    0.0193132097  -0.0131998355  -0.0817084485   0.1010216582   0.0687072160
    3665    0.0161629462  -0.0098493168  -0.0600755931   0.0762385394   0.0516349027
    3666    0.0265427091  -0.0118555418  -0.0756380839   0.1021807930   0.0687667200
    3667    0.0253574851  -0.0143252436  -0.1030850792   0.1284425643   0.0876223062
    3668    0.0165279473  -0.0171348660  -0.1245010936   0.1410290408   0.0981332902
    3669    0.0078268169  -0.0188384692  -0.1368624806   0.1446892976   0.1025931495
    3670    0.0019790201  -0.0190997911  -0.1442438122   0.1462228323   0.1053122421
    3671    0.0007415803  -0.0187814282  -0.1502230023   0.1509645826   0.1093936224
    3672    0.0036454307  -0.0190844047  -0.1569474880   0.1605929187   0.1157851519
    3673    0.0015000587  -0.0148332932  -0.1414888464   0.1429889051   0.1042786358
    3674    0.0023599596  -0.0161707004  -0.1402140941   0.1425740537   0.1032855376
    3675    0.0040599289  -0.0174592805  -0.1386027752   0.1426627041   0.1024716296
    3676    0.0062010995  -0.0185877076  -0.1346756527   0.1408767522   0.1002026870
    3677    0.0092098349  -0.0190099725  -0.1277783515   0.1369881864   0.0963731054
    3678    0.0132668783  -0.0181774835  -0.1158443754   0.1291112536   0.0897024758
    3679    0.0172228481  -0.0158829460  -0.0958025569   0.1130254051   0.0774174116
    3680    0.0175179882  -0.0115714231  -0.0667266789   0.0842446671   0.0570099649
    3681    0.0097225527  -0.0047376523  -0.0355369029   0.0452594557   0.0307985903
    3682    0.0060100539  -0.0012142888  -0.0182596490   0.0242697029   0.0166032177
    3683    0.0163500217  -0.0039659140  -0.0242882943   0.0406383160   0.0270721648
    3684    0.0223329583  -0.0068843131  -0.0448843767   0.0672173350   0.0449056338
    3685    0.0175744761  -0.0103475146  -0.0690520398   0.0866265159   0.0589102519
    3686    0.0097392667  -0.0129311164  -0.0883179283   0.0980571950   0.0683974011
    3687    0.0044728958  -0.0139202158  -0.1010298959   0.1055027917   0.0750881966
    3688    0.0021385100  -0.0138554923  -0.1097488034   0.1118873134   0.0806227722
    3689    0.0034759458  -0.0141112475  -0.1179637204   0.1214396662   0.0874393078
    3690    0.0017925803  -0.0131701477  -0.1232447360   0.1250373163   0.0909753668
    3691    0.0018224234  -0.0147594772  -0.1208048706   0.1226272941   0.0886420201
    3692    0.0027661889  -0.0161267390  -0.1172039484   0.1199701373   0.0859447649
    3693    0.0041371328  -0.0169442453  -0.1101115056   0.1142486384   0.0810020715
    3694    0.0061237472  -0.0167428930  -0.0990595939   0.1051833411   0.0737067148
    3695    0.0087334828  -0.0150462749  -0.0826974654   0.0914309482   0.0632029200
    3696    0.0105354735  -0.0118202245  -0.0605821536   0.0711176270   0.0484530512
    3697    0.0101125885  -0.0069163754  -0.0355269257   0.0456395142   0.0307284078
    3698    0.0073203351   0.0000243572  -0.0151541207   0.0224744558   0.0152757557
    3699    0.0041998090   0.0014244563  -0.0064451484   0.0106449573   0.0073570877
    3700    0.0026793869  -0.0010776200  -0.0059836313   0.0086630182   0.0057879679
    3701    0.0112033113  -0.0032967902  -0.0166056615   0.0278089728   0.0185312623
    3702    0.0141191107  -0.0061554951  -0.0328068119   0.0469259226   0.0313568624
    3703    0.0106523009  -0.0083428999  -0.0507299542   0.0613822551   0.0418692712
    3704    0.0068934190  -0.0094854117  -0.0651675604   0.0720609794   0.0503289550
    3705    0.0031542589  -0.0095531507  -0.0743666629   0.0775209217   0.0553946650
    3706    0.0015639545  -0.0095641964  -0.0820578702   0.0836218247   0.0605003253
    3707    0.0013582756  -0.0116023272  -0.1065539356   0.1079122112   0.0785008018
    3708    0.0010955041  -0.0135161987  -0.1030925383   0.1041880425   0.0751577644
    3709    0.0016683242  -0.0151447914  -0.0979387384   0.0996070626   0.0710427104
    3710    0.0025342960  -0.0159692898  -0.0888792297   0.0914135257   0.0643921848
    3711    0.0037566981  -0.0157026630  -0.0758841962   0.0796408944   0.0553182180
    3712    0.0051454923  -0.0137838389  -0.0585739197   0.0637194120   0.0435979289
    3713    0.0059962466  -0.0102958011  -0.0382010848   0.0441973314   0.0297799612
    3714    0.0056162672  -0.0053906978  -0.0192596447   0.0248759119   0.0166081890
    3715    0.0046942750   0.0000012509  -0.0081968654   0.0128911404   0.0086929048
    3716    0.0036714062   0.0002396995  -0.0040886074   0.0077600136   0.0051810037
    3717    0.0013997033  -0.0015299932  -0.0027421429   0.0041418462   0.0028371645
    3718    0.0030677611  -0.0028310748  -0.0050717641   0.0081395252   0.0056019022
    3719    0.0077924790  -0.0047198245  -0.0152316454   0.0230241245   0.0153573453
    3720    0.0089845304  -0.0061543839  -0.0284952992   0.0374798295   0.0251212494
    3721    0.0076684462  -0.0068593285  -0.0409228399   0.0485912862   0.0332308233
    3722    0.0032648725  -0.0067628797  -0.0485986151   0.0518634875   0.0366520740
    3723   -0.0012498011  -0.0063089246  -0.0539106327   0.0526608316   0.0387095104
    3724    0.0007641734  -0.0103376303  -0.0935070026   0.0942711761   0.0686459254
    3725   -0.0000979798  -0.0122587209  -0.0897077105   0.0896097307   0.0647620439
    3726    0.0003519188  -0.0142104633  -0.0839312098   0.0842831286   0.0600214243
    3727    0.0013999456  -0.0152519349  -0.0742642803   0.0756642259   0.0529731905
    3728    0.0024851195  -0.0153062667  -0.0610738179   0.0635589374   0.0436870958
    3729    0.0032459158  -0.0139342078  -0.0453194439   0.0485653597   0.0328110236
    3730    0.0039540733  -0.0112296323  -0.0291063367   0.0330604101   0.0220483076
    3731    0.0034890042  -0.0076159320  -0.0151332461   0.0186222503   0.0124821509
    3732    0.0015998577  -0.0036380645  -0.0060898207   0.0076896784   0.0052335426
    3733    0.0008788987  -0.0008546991  -0.0029967961   0.0038756948   0.0025866608
    3734    0.0027001708  -0.0015215779  -0.0032192500   0.0059194208   0.0040611012
    3735    0.0019805835  -0.0011134517  -0.0042610771   0.0062416605   0.0041580792
    3736    0.0027762526  -0.0051637910  -0.0077215878   0.0104978404   0.0072933314
    3737    0.0052399831  -0.0060700014  -0.0191758945   0.0244158777   0.0162798680
    3738    0.0060094636  -0.0061167558  -0.0298092849   0.0358187485   0.0242726371
    3739    0.0026667786  -0.0057721404  -0.0360359489   0.0387027275   0.0271147822
    3740   -0.0019240318  -0.0052913403  -0.0393138375   0.0373898057   0.0275577213
    3741    0.0002448204  -0.0096124097  -0.0851034132   0.0853482336   0.0622087952
    3742   -0.0010982102  -0.0113511512  -0.0815816366   0.0804834264   0.0583679053
    3743   -0.0007326408  -0.0133478171  -0.0763035282   0.0755708875   0.0539381721
    3744    0.0007043016  -0.0143532644  -0.0676404084   0.0683447100   0.0478448225
    3745    0.0019076446  -0.0145064619  -0.0564971712   0.0584048158   0.0401320493
    3746    0.0024381003  -0.0134067457  -0.0446969806   0.0471350809   0.0319571356
    3747    0.0028839181  -0.0110747836  -0.0341077648   0.0369916829   0.0248887952
    3748    0.0026512659  -0.0080016813  -0.0256239134   0.0282751793   0.0190259408
    3749    0.0015343748  -0.0055828203  -0.0183067139   0.0198410887   0.0133923578
    3750    0.0011547197  -0.0049399636  -0.0117987614   0.0129534811   0.0086342675
    3751    0.0013230065  -0.0054451320  -0.0076486572   0.0089716637   0.0062292014
    3752    0.0002879947  -0.0058658070  -0.0074392328   0.0077272275   0.0054407783
    3753    0.0012194212  -0.0066778803  -0.0139433878   0.0151628090   0.0101039823
    3754    0.0028011547  -0.0069016010  -0.0228766292   0.0256777839   0.0172751282
    3755    0.0034198775  -0.0064963983  -0.0313417571   0.0347616347   0.0238585305
    3756    0.0016038574  -0.0059094455  -0.0365973232   0.0382011806   0.0269643956
    3757   -0.0008877800  -0.0051598259  -0.0395805988   0.0386928188   0.0282642550
    3758   -0.0009389555  -0.0092398522  -0.0809518693   0.0800129138   0.0586171629
    3759   -0.0014443343  -0.0109722800  -0.0782679436   0.0768236094   0.0557927140
    3760   -0.0008442728  -0.0127002609  -0.0743294548   0.0734851819   0.0525638354
    3761    0.0006420270  -0.0133704975  -0.0680968969   0.0687389238   0.0483954656
    3762    0.0018042095  -0.0134816492  -0.0604495143   0.0622537238   0.0432248968
    3763    0.0019605520  -0.0128086845  -0.0526634878   0.0546240399   0.0376464455
    3764    0.0019018453  -0.0111661254  -0.0460997233   0.0480015686   0.0330647505
    3765    0.0021472727  -0.0092294210  -0.0415079696   0.0436552423   0.0301726493
    3766    0.0026264472  -0.0081095310  -0.0381247981   0.0407512452   0.0281418715
    3767    0.0026195879  -0.0078084529  -0.0343206837   0.0369402716   0.0253742758
    3768    0.0021031023  -0.0079518177  -0.0306992715   0.0328023738   0.0223907194
    3769    0.0007954654  -0.0082234562  -0.0297988429   0.0305943083   0.0209454770
    3770    0.0012954633  -0.0083697385  -0.0335584484   0.0348539118   0.0239741133
    3771    0.0019957008  -0.0080504001  -0.0385884509   0.0405841516   0.0281614641
    3772    0.0016709992  -0.0073959510  -0.0436527040   0.0453237032   0.0319531823
    3773    0.0004935570  -0.0065384215  -0.0472372295   0.0477307865   0.0343324750
    3774   -0.0005005997  -0.0053428638  -0.0501360206   0.0496354209   0.0364616579
    3775   -0.0016861802  -0.0087849606  -0.0797850651   0.0780988848   0.0575404240
    3776   -0.0013165554  -0.0104328094  -0.0781704738   0.0768539184   0.0559427593
    3777   -0.0000511959  -0.0121773342  -0.0760014663   0.0759502705   0.0543629232
    3778    0.0013131412  -0.0128780753  -0.0728316143   0.0741447555   0.0524355401
    3779    0.0020226753  -0.0133750650  -0.0688948884   0.0709175637   0.0496998150
    3780    0.0013133765  -0.0137470094  -0.0645642286   0.0658776051   0.0459902995
    3781    0.0006437009  -0.0131931530  -0.0607964035   0.0614401044   0.0429407684
    3782    0.0013986410  -0.0120289940  -0.0588366630   0.0602353040   0.0421309283
    3783    0.0029672554  -0.0111003938  -0.0587999540   0.0617672094   0.0431329819
    3784    0.0033577921  -0.0105322388  -0.0591253142   0.0624831062   0.0437122060
    3785    0.0021404091  -0.0100963971  -0.0592540427   0.0613944518   0.0432944106
    3786    0.0010175018  -0.0098876592  -0.0594929020   0.0605104037   0.0429707194
    3787    0.0012500293  -0.0097802687  -0.0602529166   0.0615029460   0.0436898971
    3788    0.0014340291  -0.0092624995  -0.0613039967   0.0627380259   0.0447173670
    3789    0.0008204163  -0.0084736331  -0.0628809426   0.0637013590   0.0458464049
    3790   -0.0001771402  -0.0075317511  -0.0644171250   0.0642399848   0.0468436014
    3791   -0.0004889880  -0.0063387397  -0.0663219319   0.0658329439   0.0485474801
    3792   -0.0017078783  -0.0082063386  -0.0793851313   0.0776772530   0.0574157632
    3793   -0.0005038909  -0.0098184053  -0.0784815595   0.0779776686   0.0567406268
    3794    0.0012641853  -0.0119686249  -0.0779405105   0.0792046958   0.0565287297
    3795    0.0021345199  -0.0134288984  -0.0777333298   0.0798678498   0.0564118240
    3796    0.0020133499  -0.0147147588  -0.0779764572   0.0799898071   0.0562124071
    3797    0.0002892507  -0.0159144732  -0.0784547532   0.0787440039   0.0554018815
    3798   -0.0010184047  -0.0158614143  -0.0786248760   0.0776064713   0.0548864655
    3799    0.0004564073  -0.0146780531  -0.0790035012   0.0794599085   0.0562135936
    3800    0.0029975016  -0.0132608214  -0.0806398435   0.0836373451   0.0590844125
    3801    0.0036683869  -0.0124438941  -0.0831949617   0.0868633486   0.0615638421
    3802    0.0021661847  -0.0118788046  -0.0856227951   0.0877889798   0.0628286456
    3803    0.0008279746  -0.0114675168  -0.0867759314   0.0876039061   0.0631916892
    3804    0.0007750951  -0.0112863084  -0.0862105342   0.0869856293   0.0627892520
    3805    0.0010291014  -0.0107433902  -0.0845398868   0.0855689881   0.0617940993
    3806    0.0005951698  -0.0098589600  -0.0829026784   0.0834978482   0.0606097329
    3807   -0.0000901531  -0.0090334321  -0.0818444261   0.0817542730   0.0597459717
    3808    0.0000996258  -0.0082897600  -0.0818363112   0.0819359369   0.0600615433
    3809   -0.0021524132  -0.0077191485  -0.0750237470   0.0728713338   0.0540412094
    3810    0.0003520576  -0.0097900345  -0.0754183571   0.0757704146   0.0548022115
    3811    0.0020977070  -0.0124940893  -0.0765575023   0.0786552093   0.0557458395
    3812    0.0023179691  -0.0149323470  -0.0794640725   0.0817820416   0.0574358900
    3813    0.0015150531  -0.0169337714  -0.0837784488   0.0852935019   0.0597914311
    3814   -0.0006038380  -0.0181525382  -0.0885481704   0.0879443324   0.0620118988
    3815   -0.0021486935  -0.0173446465  -0.0927151910   0.0905664975   0.0646197948
    3816   -0.0002837749  -0.0154960445  -0.0955997355   0.0953159606   0.0682259274
    3817    0.0029972062  -0.0141004605  -0.0976789717   0.1006761779   0.0717766723
    3818    0.0038689342  -0.0135346083  -0.0999984534   0.1038673877   0.0741167199
    3819    0.0022678311  -0.0130929362  -0.1023995845   0.1046674156   0.0753039177
    3820    0.0003838932  -0.0127439598  -0.1033293890   0.1037132822   0.0752402570
    3821   -0.0001219398  -0.0126194845  -0.1018459438   0.1017240040   0.0739128758
    3822    0.0005576487  -0.0121565730  -0.0982933097   0.0988509584   0.0716514840
    3823    0.0007229631  -0.0114215955  -0.0938955314   0.0946184945   0.0685912770
    3824    0.0004508331  -0.0108375062  -0.0907497086   0.0912005416   0.0662408316
    3825    0.0007281127  -0.0104169599  -0.0890180410   0.0897461537   0.0651732209
    3826   -0.0008302474  -0.0077155902  -0.0649037359   0.0640734885   0.0468640987
    3827    0.0007152283  -0.0106955004  -0.0661092594   0.0668244878   0.0476252680
    3828    0.0016132891  -0.0140253885  -0.0688423612   0.0704556503   0.0492952324
    3829    0.0018616109  -0.0167645005  -0.0741349814   0.0759965923   0.0527744619
    3830    0.0010455453  -0.0188133671  -0.0805266219   0.0815721672   0.0566754507
    3831   -0.0009353019  -0.0195199885  -0.0866750026   0.0857397007   0.0600948037
    3832   -0.0021854956  -0.0179017272  -0.0922182725   0.0900327769   0.0640724667
    3833   -0.0006120921  -0.0157341025  -0.0962275485   0.0956154564   0.0684792232
    3834    0.0026959461  -0.0147530426  -0.0984806053   0.1011765514   0.0720606798
    3835    0.0041229187  -0.0143191047  -0.1001732318   0.1042961506   0.0741594444
    3836    0.0026487722  -0.0138449686  -0.1017193838   0.1043681560   0.0747513993
    3837    0.0001386228  -0.0136666625  -0.1021767814   0.1023154042   0.0739683864
    3838   -0.0011205452  -0.0136486202  -0.0999458348   0.0988252896   0.0716884279
    3839   -0.0003409235  -0.0133086972  -0.0944732658   0.0941323423   0.0679730808
    3840    0.0005459739  -0.0128475544  -0.0881673489   0.0887133228   0.0637174599
    3841    0.0006604678  -0.0125541122  -0.0843622488   0.0850227165   0.0609585559
    3842    0.0009133061  -0.0122952268  -0.0825600432   0.0834733493   0.0597811834
    3843    0.0023557038  -0.0083635676  -0.0413180953   0.0436737992   0.0303251825
    3844    0.0012487643  -0.0124401145  -0.0422077330   0.0434564972   0.0296027129
    3845    0.0011366121  -0.0161946128  -0.0446460794   0.0457826915   0.0307976414
    3846    0.0014848809  -0.0183695600  -0.0493868539   0.0508717347   0.0341602763
    3847    0.0009428174  -0.0197336656  -0.0544595740   0.0554023914   0.0373010725
    3848   -0.0006859076  -0.0198835086  -0.0590251006   0.0583391930   0.0396137921
    3849   -0.0017462993  -0.0183599304  -0.0631065161   0.0613602168   0.0422844197
    3850   -0.0007550993  -0.0165866827  -0.0660119008   0.0652568015   0.0453518179
    3851    0.0021543529  -0.0157525041  -0.0673845955   0.0695389484   0.0481067407
    3852    0.0043154468  -0.0150505175  -0.0685418490   0.0728572958   0.0502789516
    3853    0.0032729230  -0.0144214287  -0.0694362189   0.0727091419   0.0505190120
    3854    0.0005480692  -0.0143462032  -0.0693915413   0.0699396105   0.0490844512
    3855   -0.0014810644  -0.0144407277  -0.0676102551   0.0661291907   0.0466892705
    3856   -0.0014069343  -0.0143484091  -0.0628927659   0.0614858315   0.0431885361
    3857   -0.0001522112  -0.0140318566  -0.0573119372   0.0571597260   0.0397218294
    3858    0.0004639105  -0.0138501548  -0.0546229617   0.0550868722   0.0380822752
    3859    0.0008639842  -0.0137374265  -0.0541438328   0.0550078170   0.0379650212
    3860    0.0061606253  -0.0055264007  -0.0139221234   0.0200827487   0.0134383485
    3861    0.0021562984  -0.0071083129  -0.0149699898   0.0171262882   0.0114218302
    3862    0.0009682669  -0.0078400586  -0.0182288871   0.0191971539   0.0128030723
    3863    0.0015453174  -0.0097673821  -0.0200936621   0.0216389796   0.0144203040
    3864    0.0009605095  -0.0114545935  -0.0207064553   0.0216669648   0.0144851392
    3865   -0.0000295719  -0.0125654555  -0.0204567401   0.0204271682   0.0137247881
    3866   -0.0011945769  -0.0135847350  -0.0192630130   0.0180684361   0.0123104233
    3867   -0.0008088487  -0.0143433915  -0.0183284342   0.0175195855   0.0122353679
    3868    0.0017655382  -0.0150847786  -0.0171486039   0.0189141421   0.0138240991
    3869    0.0041720385  -0.0147362051  -0.0168308251   0.0210028636   0.0154137166
    3870    0.0039771258  -0.0143063802  -0.0162111217   0.0201882476   0.0148511348
    3871    0.0013921055  -0.0140094311  -0.0160735797   0.0174656851   0.0127158080
    3872   -0.0013975582  -0.0147452802  -0.0156737913   0.0142762331   0.0106425884
    3873   -0.0022801534  -0.0137317005  -0.0154627537   0.0131826003   0.0095445921
    3874   -0.0009131924  -0.0104750750  -0.0150960444   0.0141828520   0.0096374554
    3875    0.0007206036  -0.0106212708  -0.0147921497   0.0155127533   0.0106959023
    3876    0.0024835448  -0.0132398064  -0.0148734640   0.0173570088   0.0127696752
    3877    0.0198855475  -0.0137017214  -0.0512818760   0.0711674235   0.0474347101
    3878    0.0114035347  -0.0133070468  -0.0253271617   0.0367306963   0.0249510767
    3879    0.0099819295   0.0007158432  -0.0213639523   0.0313458818   0.0214554860
    3880    0.0294222519   0.0123992434  -0.0244680068   0.0538902588   0.0367026149
    3881    0.0826198334   0.0182690748  -0.0290294750   0.1116493084   0.0746664001
    3882    0.1406608612   0.0203864678  -0.0345448178   0.1752056791   0.1193924534
    3883    0.1916089073   0.0214199808  -0.0400321269   0.2316410342   0.1598799485
    3884    0.2292679458   0.0247871917  -0.0452660160   0.2745339618   0.1900550581
    3885    0.2415610936   0.0222377475  -0.0495484483   0.2911095419   0.2020609445
    3886    0.2398556210   0.0156140994  -0.0516920811   0.2915477021   0.2033844150
    3887    0.2349638992   0.0118218796  -0.0513193388   0.2862832380   0.2003969927
    3888    0.2154200801   0.0069262880  -0.0492140767   0.2646341568   0.1857757117
    3889    0.1888222398   0.0019608252  -0.0452530909   0.2340753307   0.1649256625
    3890    0.1683755965  -0.0006748141  -0.0392932732   0.2076688697   0.1471582754
    3891    0.1365756687  -0.0014768852  -0.0334148073   0.1699904760   0.1203733104
    3892    0.0730406787  -0.0137706753  -0.0327883004   0.1058289791   0.0751677691
    3893    0.0328273000  -0.0231308449  -0.0737663104   0.1065936104   0.0710393302
    3894    0.0078905062  -0.0175137606  -0.0897542290   0.0976447352   0.0674965622
    3895    0.0071468250  -0.0191769620  -0.0785276987   0.0856745237   0.0584705856
    3896    0.0094122824  -0.0211107263  -0.0764533808   0.0858656632   0.0579924898
    3897    0.0139823013  -0.0240634724  -0.0792426129   0.0932249142   0.0624525929
    3898    0.0197181553  -0.0283017728  -0.0801545088   0.0998726641   0.0665488403
    3899    0.0246832424  -0.0334553330  -0.0842853716   0.1089686140   0.0726463950
    3900    0.0270847575  -0.0389151299  -0.0929611014   0.1200458590   0.0801034103
    3901    0.0268111402  -0.0439869081  -0.1036703769   0.1304815172   0.0870283678
    3902    0.0226583354  -0.0477000883  -0.1125120417   0.1351703771   0.0900721735
    3903    0.0160616256  -0.0492686204  -0.1146169320   0.1306785575   0.0870545776
    3904    0.0112563874  -0.0483937496  -0.1107868181   0.1220432055   0.0813087800
    3905    0.0073970103  -0.0454139506  -0.1039108826   0.1113078929   0.0741825983
    3906    0.0034504507  -0.0408425355  -0.0949656401   0.0984160908   0.0656711054
    3907    0.0010884916  -0.0353791584  -0.0864581314   0.0875466230   0.0585913593
    3908    0.0008325274  -0.0306010613  -0.0859507913   0.0867833186   0.0585399462
    3909   -0.0002653502  -0.0282606420  -0.1037407561   0.1034754059   0.0713109360
    3910   -0.0026490218  -0.0278860981  -0.1338469528   0.1311979311   0.0927513535
    3911    0.0039748340  -0.0177869720  -0.1269769209   0.1309517549   0.0934930040
    3912    0.0061652456  -0.0190492538  -0.1286019672   0.1347672128   0.0954586710
    3913    0.0089655609  -0.0207848340  -0.1355930094   0.1445585703   0.1017061311
    3914    0.0127859458  -0.0235107957  -0.1527514015   0.1655373473   0.1159259111
    3915    0.0176673500  -0.0273630274  -0.1790297210   0.1966970710   0.1373031227
    3916    0.0228866038  -0.0320365442  -0.2127748511   0.2356614549   0.1642800404
    3917    0.0259374193  -0.0370658485  -0.2512283151   0.2771657344   0.1935772083
    3918    0.0257221603  -0.0419750373  -0.2869748793   0.3126970396   0.2191884384
    3919    0.0218119303  -0.0456501829  -0.3084780336   0.3302899639   0.2325069675
    3920    0.0161982812  -0.0468628910  -0.3117099453   0.3279082265   0.2318209870
    3921    0.0116717958  -0.0453705821  -0.3000298485   0.3117016443   0.2211207935
    3922    0.0077001614  -0.0416951758  -0.2778426608   0.2855428222   0.2033304343
    3923    0.0042771555  -0.0371045797  -0.2527118856   0.2569890411   0.1838464159
    3924    0.0017313674  -0.0327930926  -0.2306862357   0.2324176032   0.1670945386
    3925    0.0007800575  -0.0293795825  -0.2139154275   0.2146954850   0.1548593877
    3926    0.0005126649  -0.0275945070  -0.2041150739   0.2046277387   0.1477864635
    3927    0.0002135494  -0.0272290622  -0.1986354072   0.1988489566   0.1435745478
    3928    0.0031159538  -0.0173113090  -0.1547501337   0.1578660874   0.1143911140
    3929    0.0055970823  -0.0184061575  -0.1580629741   0.1636600564   0.1177511115
    3930    0.0085953149  -0.0199988087  -0.1658800336   0.1744753485   0.1246778131
    3931    0.0126519107  -0.0225801356  -0.1819627757   0.1946146864   0.1381609978
