        Node       x [um]       y [um]       z [um]       u [um]       v [um]       w [um]
         297       80.500      200.500       30.500  -0.00678511  -0.01919660  -0.01910309
         298      100.500        0.500       30.500  -0.01412348   0.04771631   0.00789724
         299      100.500       20.500       30.500  -0.00339482   0.04012993   0.00295375
         300      100.500       40.500       30.500  -0.00879619   0.06066168   0.01116992
         301      100.500       60.500       30.500  -0.00877413   0.06511103   0.06081406
         302      100.500       80.500       30.500  -0.01177111   0.06773179   0.11778523
         303      100.500      100.500       30.500  -0.01550298   0.01301351   0.13642381
         304      100.500      120.500       30.500  -0.00582330  -0.03391469   0.10006467
         305      100.500      140.500       30.500  -0.00589129  -0.05185857   0.04850797
         306      100.500      160.500       30.500   0.00134544  -0.03415398   0.02579675
         307      100.500      180.500       30.500   0.00035942  -0.03815981  -0.00250731
         308      100.500      200.500       30.500  -0.00879559  -0.02540594   0.01197270
         309      120.500        0.500       30.500  -0.00641682   0.02227931   0.01577593
         310      120.500       20.500       30.500  -0.00860257   0.03842748   0.00810503
         311      120.500       40.500       30.500  -0.03122714   0.04204949   0.01453475
         312      120.500       60.500       30.500  -0.04334910   0.07015036   0.05516715
         313      120.500       80.500       30.500  -0.06842844   0.06595012   0.10371064
         314      120.500      100.500       30.500  -0.04836178   0.02084718   0.09167042
         315      120.500      120.500       30.500  -0.05037476  -0.03603646   0.08248328
         316      120.500      140.500       30.500  -0.02025208  -0.04627353   0.04338648
         317      120.500      160.500       30.500  -0.00357494  -0.03830512   0.00079803
         318      120.500      180.500       30.500  -0.00862184  -0.03332133   0.01281255
         319      120.500      200.500       30.500  -0.00020524  -0.04485505   0.00972347
         320      140.500        0.500       30.500  -0.01198327   0.02073147   0.01061642
         321      140.500       20.500       30.500  -0.01642274   0.02689861   0.00541848
         322      140.500       40.500       30.500  -0.04100272   0.03486211   0.00882369
         323      140.500       60.500       30.500  -0.05325053   0.04912570   0.02141305
         324      140.500       80.500       30.500  -0.05811277   0.04022180   0.03756721
         325      140.500      100.500       30.500  -0.06870644   0.00761025   0.03902368
         326      140.500      120.500       30.500  -0.04429730  -0.02379526   0.02761648
         327      140.500      140.500       30.500  -0.03068560  -0.03955509  -0.00334778
         328      140.500      160.500       30.500  -0.01124201  -0.01741345  -0.01561277
         329      140.500      180.500       30.500   0.02071490  -0.03828445   0.00155907
         330      140.500      200.500       30.500   0.01814887  -0.04447631   0.02969228
         331      160.500        0.500       30.500  -0.00072458   0.00241639   0.01363302
         332      160.500       20.500       30.500  -0.02130435   0.01785494   0.00930101
         333      160.500       40.500       30.500  -0.01065515   0.02734440  -0.00431134
         334      160.500       60.500       30.500  -0.02994479   0.01387051  -0.00008128
         335      160.500       80.500       30.500  -0.04574419   0.02113470   0.00139061
         336      160.500      100.500       30.500  -0.06382582   0.00153584  -0.00152336
         337      160.500      120.500       30.500  -0.04818965  -0.01459678  -0.01505737
         338      160.500      140.500       30.500  -0.04242383  -0.02936317  -0.02129204
         339      160.500      160.500       30.500  -0.02542522  -0.01358000  -0.02295060
         340      160.500      180.500       30.500   0.00096207  -0.00292853  -0.02158650
         341      160.500      200.500       30.500   0.00309109  -0.05291840  -0.01805999
         342      180.500        0.500       30.500  -0.02101593   0.00637718  -0.00474216
         343      180.500       20.500       30.500  -0.02707141  -0.00136999  -0.00122064
         344      180.500       40.500       30.500  -0.01945396   0.00830489   0.00317914
         345      180.500       60.500       30.500  -0.01725030   0.01211575   0.00462138
         346      180.500       80.500       30.500  -0.03403118   0.00250031   0.00833775
         347      180.500      100.500       30.500  -0.03963305   0.00353144  -0.00093565
         348      180.500      120.500       30.500  -0.05034192   0.00298535  -0.02310203
         349      180.500      140.500       30.500  -0.02620327   0.00274562   0.00110189
         350      180.500      160.500       30.500  -0.02375765   0.00050236  -0.01466701
         351      180.500      180.500       30.500  -0.01030684   0.00438041  -0.00765964
         352      180.500      200.500       30.500  -0.01864005  -0.00768032  -0.03001822
         353      200.500        0.500       30.500  -0.03004526  -0.06177091   0.00694998
