        Node       x [um]       y [um]       z [um]       u [um]       v [um]       w [um]
         546      253.980     2245.980      453.180  -0.69613407   2.49017557   1.39056084
         547      453.180     -144.420      453.180  -1.26266069   2.24900376   0.95740281
         548      453.180       54.780      453.180  -1.21269763   2.16806654   0.97915447
         549      453.180      253.980      453.180  -1.62118247   2.11343591   0.98726026
         550      453.180      453.180      453.180  -1.20544043   2.05206197   0.81578338
         551      453.180      652.380      453.180  -1.07028712   2.31790468   1.17165673
         552      453.180      851.580      453.180  -1.10119525   2.35496785   1.09665287
         553      453.180     1050.780      453.180  -1.13706098   2.34541982   1.06061592
         554      453.180     1249.980      453.180  -1.18397759   2.14543820   0.95760050
         555      453.180     1449.180      453.180  -1.11491063   2.22716233   1.12355802
         556      453.180     1648.380      453.180  -0.96686211   1.91811143   1.01398136
         557      453.180     1847.580      453.180  -0.67993950   2.48441472   1.47549853
         558      453.180     2046.780      453.180  -0.58506121   2.68684973   1.78211493
         559      453.180     2245.980      453.180  -0.69523626   2.66373298   1.51707145
         560      652.380     -144.420      453.180  -1.22431555   2.22508049   0.91744507
         561      652.380       54.780      453.180  -1.28296007   2.30464804   0.99402073
         562      652.380      253.980      453.180  -1.15116150   2.15445872   0.86862349
         563      652.380      453.180      453.180  -1.33561827   2.20023808   1.01824870
         564      652.380      652.380      453.180  -1.30830911   2.09159849   0.84862246
         565      652.380      851.580      453.180  -1.16801137   2.32346396   0.96771491
         566      652.380     1050.780      453.180  -1.03191832   2.36024705   1.11493778
         567      652.380     1249.980      453.180  -0.96296279   2.33960025   0.87644331
         568      652.380     1449.180      453.180  -0.97749516   2.25279001   0.74065253
         569      652.380     1648.380      453.180  -0.90387731   2.36675673   1.07615101
         570      652.380     1847.580      453.180  -0.68620291   2.48379323   1.35692450
         571      652.380     2046.780      453.180  -0.69379029   2.59773039   1.38917786
         572      652.380     2245.980      453.180  -0.65001563   2.75810451   1.58772543
         573      851.580     -144.420      453.180  -1.28098778   2.38414871   1.00590910
         574      851.580       54.780      453.180  -1.16366409   2.22952666   0.79182531
         575      851.580      253.980      453.180  -1.09153730   2.28794633   1.01025948
         576      851.580      453.180      453.180  -1.04456171   2.32565978   1.09809615
         577      851.580      652.380      453.180  -0.71927592   2.21572047   1.15730402
         578      851.580      851.580      453.180  -0.90527893   2.21170793   1.01178310
         579      851.580     1050.780      453.180  -0.91715978   2.34551217   1.01262148
         580      851.580     1249.980      453.180  -1.04365536   2.36638445   0.79501483
         581      851.580     1449.180      453.180  -0.93552305   2.56443210   0.88747610
         582      851.580     1648.380      453.180  -0.55713209   2.55171750   0.96554946
         583      851.580     1847.580      453.180  -0.60804261   2.55244677   1.07378602
         584      851.580     2046.780      453.180  -0.56786466   2.61333228   1.32013921
         585      851.580     2245.980      453.180  -0.66133818   2.68216345   1.25889175
         586     1050.780     -144.420      453.180  -1.14005891   2.30164189   0.87776349
         587     1050.780       54.780      453.180  -1.15831468   2.31201747   0.88310260
         588     1050.780      253.980      453.180  -1.14168875   2.47198073   0.95339394
         589     1050.780      453.180      453.180  -1.03030383   2.35112006   0.72699517
         590     1050.780      652.380      453.180  -0.64068693   2.64984235   1.34897786
         591     1050.780      851.580      453.180  -0.89372835   2.27104431   1.08925067
         592     1050.780     1050.780      453.180  -0.92527295   2.27722512   0.94383321
         593     1050.780     1249.980      453.180  -1.15107058   2.67977620   0.96078442
         594     1050.780     1449.180      453.180  -0.66613323   2.38092131   0.63959375
         595     1050.780     1648.380      453.180  -0.78063588   2.50133529   0.83182575
         596     1050.780     1847.580      453.180  -0.55951213   2.47392497   0.80948038
         597     1050.780     2046.780      453.180  -0.52421234   2.59005119   1.05616488
         598     1050.780     2245.980      453.180  -0.57322650   2.73606040   1.16019498
         599     1249.980     -144.420      453.180  -1.10669573   2.33564864   0.72215350
         600     1249.980       54.780      453.180  -1.05722640   2.28069650   0.79793647
         601     1249.980      253.980      453.180  -1.13972275   2.19878765   0.56787684
         602     1249.980      453.180      453.180  -0.88412865   2.11398052   0.73315990
         603     1249.980      652.380      453.180  -1.06087455   2.33785553   0.87050436
         604     1249.980      851.580      453.180  -0.98498227   2.31846994   0.91494033
         605     1249.980     1050.780      453.180  -0.95122095   2.33828734   0.91418681
         606     1249.980     1249.980      453.180  -1.02686727   2.36336971   0.85365456
         607     1249.980     1449.180      453.180  -0.90208316   2.51119751   0.94147578
         608     1249.980     1648.380      453.180  -0.78859110   2.51058060   0.96444795
         609     1249.980     1847.580      453.180  -0.66607346   2.40296253   0.88130773
         610     1249.980     2046.780      453.180  -0.51075614   2.71947274   1.13126892
         611     1249.980     2245.980      453.180  -0.42978827   2.73160928   1.16558682
         612     1449.180     -144.420      453.180  -1.10133049   2.31764878   0.52911678
         613     1449.180       54.780      453.180  -1.05959060   2.30157713   0.47700107
         614     1449.180      253.980      453.180  -1.17216633   2.27954785   0.63377019
         615     1449.180      453.180      453.180  -1.06575891   2.09476585   0.63144096
         616     1449.180      652.380      453.180  -1.08865069   2.31039133   0.82074206
         617     1449.180      851.580      453.180  -0.97892588   2.44821015   1.02942970
         618     1449.180     1050.780      453.180  -1.01845726   2.36174519   0.90127209
         619     1449.180     1249.980      453.180  -0.90471442   2.43465089   0.99466492
         620     1449.180     1449.180      453.180  -0.94395799   2.41841418   0.93175598
         621     1449.180     1648.380      453.180  -0.72895341   2.51749657   1.18837365
         622     1449.180     1847.580      453.180  -0.59558059   2.60874669   1.24009920
         623     1449.180     2046.780      453.180  -0.44560153   2.65828231   1.22080795
         624     1449.180     2245.980      453.180  -0.35200315   2.71802459   1.18685174
         625     1648.380     -144.420      453.180  -1.16295807   2.37488484   0.48914005
         626     1648.380       54.780      453.180  -1.11106238   2.48043631   0.61034045
         627     1648.380      253.980      453.180  -1.01643975   2.37726062   0.68144705
         628     1648.380      453.180      453.180  -1.03301977   2.39369780   0.85889398
         629     1648.380      652.380      453.180  -0.79284833   2.28137222   0.89448519
         630     1648.380      851.580      453.180  -0.92518330   2.39226322   1.14271587
         631     1648.380     1050.780      453.180  -0.96669063   2.40038172   1.05406181
         632     1648.380     1249.980      453.180  -0.93737161   2.26024336   0.74366714
         633     1648.380     1449.180      453.180  -0.94317145   2.28558367   1.33868220
         634     1648.380     1648.380      453.180  -0.88359451   2.55439359   1.09799809
         635     1648.380     1847.580      453.180  -0.57569315   2.64223688   1.17809704
         636     1648.380     2046.780      453.180  -0.51217960   2.48253440   1.10844201
         637     1648.380     2245.980      453.180  -0.45049598   2.74597074   1.27034522
         638     1847.580     -144.420      453.180  -0.93190865   2.59988250   0.62257628
         639     1847.580       54.780      453.180  -0.96253904   2.41998094   0.58911746
         640     1847.580      253.980      453.180  -0.83293129   2.47345813   0.69453321
         641     1847.580      453.180      453.180  -0.78213298   2.50085694   0.84437318
         642     1847.580      652.380      453.180  -0.68680199   2.22930665   1.02530085
         643     1847.580      851.580      453.180  -0.97491679   2.06905144   1.21451914
         644     1847.580     1050.780      453.180  -0.88655738   2.19561196   0.81320724
         645     1847.580     1249.980      453.180  -0.73009744   2.46720065   1.38929117
         646     1847.580     1449.180      453.180  -0.71733986   2.27009036   1.32230676
         647     1847.580     1648.380      453.180  -0.74504930   2.48630286   1.13129629
         648     1847.580     1847.580      453.180  -0.67423317   2.63700758   1.10245206
         649     1847.580     2046.780      453.180  -0.69412174   2.66869858   1.11324496
         650     1847.580     2245.980      453.180  -0.60124416   2.59393407   1.08690872
         651     2046.780     -144.420      453.180  -0.59043573   2.63537132   0.75682159
         652     2046.780       54.780      453.180  -0.63612926   2.69724285   0.74280389
         653     2046.780      253.980      453.180  -0.68065985   2.50346045   0.72778136
         654     2046.780      453.180      453.180  -0.68371002   2.37156709   0.87215962
         655     2046.780      652.380      453.180  -0.77236620   2.13273102   0.91492667
         656     2046.780      851.580      453.180  -0.65404230   1.79904384   0.65157070
         657     2046.780     1050.780      453.180  -0.68960832   1.89840136   0.81958664
         658     2046.780     1249.980      453.180  -0.73294302   2.15518854   1.09274840
         659     2046.780     1449.180      453.180  -0.63702554   2.08572525   1.05418489
         660     2046.780     1648.380      453.180  -0.58300641   2.29838124   1.06068411
         661     2046.780     1847.580      453.180  -0.70864698   2.67241725   1.15546315
         662     2046.780     2046.780      453.180  -0.72310993   2.64150295   1.03305336
         663     2046.780     2245.980      453.180  -0.66226755   2.70595791   1.01723781
         664     2245.980     -144.420      453.180  -0.41373755   2.75655494   0.80335932
         665     2245.980       54.780      453.180  -0.54322744   2.59989316   0.74292103
         666     2245.980      253.980      453.180  -0.66349354   2.63916509   0.77396434
         667     2245.980      453.180      453.180  -0.65934962   2.38073686   0.87016399
         668     2245.980      652.380      453.180  -0.64510223   2.03777739   0.81369371
         669     2245.980      851.580      453.180  -0.78335780   1.90505500   0.81237289
         670     2245.980     1050.780      453.180  -0.79266949   1.89244208   0.77249871
         671     2245.980     1249.980      453.180  -0.64770546   1.99851863   0.91714901
         672     2245.980     1449.180      453.180  -0.59258093   2.16438731   1.13907777
         673     2245.980     1648.380      453.180  -0.65246713   2.21860299   1.11227804
         674     2245.980     1847.580      453.180  -0.66905646   2.35391938   0.90042614
         675     2245.980     2046.780      453.180  -0.64507703   2.68105783   1.04275425
         676     2245.980     2245.980      453.180  -0.79095783   2.71234643   0.97300926
         677     -144.420     -144.420      652.380  -0.75632806   2.23043406   0.71818454
         678     -144.420       54.780      652.380  -0.81198726   2.20764164   0.95052521
         679     -144.420      253.980      652.380  -0.87759467   2.14799421   0.99914194
         680     -144.420      453.180      652.380  -1.05270127   2.29054653   1.29289324
         681     -144.420      652.380      652.380  -1.17570385   2.38445072   1.30503104
         682     -144.420      851.580      652.380  -1.24742289   2.35387942   1.18919617
         683     -144.420     1050.780      652.380  -1.20911157   2.52113133   1.15752598
         684     -144.420     1249.980      652.380  -1.35980531   2.52180512   1.09288314
         685     -144.420     1449.180      652.380  -1.39629693   2.46024772   0.99351729
         686     -144.420     1648.380      652.380  -1.29959135   2.27785231   1.09201548
         687     -144.420     1847.580      652.380  -1.28272846   2.20478095   0.99120384
         688     -144.420     2046.780      652.380  -0.93095496   2.09708695   1.13975187
         689     -144.420     2245.980      652.380  -1.13509536   2.09695167   1.01641626
         690       54.780     -144.420      652.380  -0.81514158   2.17568245   0.97094660
         691       54.780       54.780      652.380  -0.86310525   2.16820292   0.83679242
         692       54.780      253.980      652.380  -0.89409322   2.29602145   1.08777353
         693       54.780      453.180      652.380  -1.03901171   2.25258264   1.10464672
         694       54.780      652.380      652.380  -1.22600779   2.30876068   1.40976761
         695       54.780      851.580      652.380  -1.11238030   2.47799078   1.16114085
         696       54.780     1050.780      652.380  -1.32433034   2.41775068   1.01531567
         697       54.780     1249.980      652.380  -1.22648558   2.57600510   1.15925439
         698       54.780     1449.180      652.380  -1.41756735   2.42718490   1.21193939
         699       54.780     1648.380      652.380  -1.59604033   2.28388380   0.74994737
         700       54.780     1847.580      652.380  -1.08520038   2.04982644   1.08453045
         701       54.780     2046.780      652.380  -1.21021795   2.27816378   1.09904464
         702       54.780     2245.980      652.380  -0.95215159   2.16561420   1.08070919
         703      253.980     -144.420      652.380  -0.95356564   2.09844988   0.91437258
         704      253.980       54.780      652.380  -0.96694817   2.15605978   0.98183942
         705      253.980      253.980      652.380  -0.97098474   2.13620967   1.04961091
         706      253.980      453.180      652.380  -1.01477941   2.15600876   1.19973534
         707      253.980      652.380      652.380  -1.03355259   2.32379997   1.08426097
         708      253.980      851.580      652.380  -1.11842408   2.18159386   0.99698309
         709      253.980     1050.780      652.380  -1.30175097   2.52826462   1.07228991
         710      253.980     1249.980      652.380  -1.14376045   2.51706059   1.25287013
         711      253.980     1449.180      652.380  -1.22458008   2.37372365   1.07538609
         712      253.980     1648.380      652.380  -1.06676973   2.21754659   1.09938457
         713      253.980     1847.580      652.380  -1.09847147   2.43950407   1.22546665
         714      253.980     2046.780      652.380  -0.99402076   2.41876179   1.18211072
         715      253.980     2245.980      652.380  -0.92151451   2.42970570   1.27834579
         716      453.180     -144.420      652.380  -1.00025941   2.14143341   0.89074865
         717      453.180       54.780      652.380  -1.15045526   2.25456683   0.84513610
         718      453.180      253.980      652.380  -0.99494409   1.83773346   0.80970829
         719      453.180      453.180      652.380  -1.01052798   2.18807883   1.03670171
         720      453.180      652.380      652.380  -1.13263433   2.23617868   1.12527541
         721      453.180      851.580      652.380  -1.09976794   2.31516199   1.15311898
         722      453.180     1050.780      652.380  -0.82535218   2.18637333   0.98240724
         723      453.180     1249.980      652.380  -1.08600305   2.56168811   1.10938072
         724      453.180     1449.180      652.380  -1.18611251   2.02862393   1.05081612
         725      453.180     1648.380      652.380  -0.99528952   2.16524964   1.15631293
         726      453.180     1847.580      652.380  -0.93727512   2.48795597   1.28585066
         727      453.180     2046.780      652.380  -0.89326922   2.60961173   1.29004369
         728      453.180     2245.980      652.380  -0.88825824   2.68495928   1.35085433
         729      652.380     -144.420      652.380  -1.16783007   2.30443382   0.83667998
         730      652.380       54.780      652.380  -1.05794831   2.17929396   0.75774811
         731      652.380      253.980      652.380  -1.18575071   2.24153911   0.74166881
         732      652.380      453.180      652.380  -1.15377108   2.15425706   0.84128198
         733      652.380      652.380      652.380  -0.85229859   1.95346708   0.84848751
         734      652.380      851.580      652.380  -0.87399915   2.28096065   0.87567749
         735      652.380     1050.780      652.380  -1.09124503   2.28225911   0.92930046
         736      652.380     1249.980      652.380  -1.10043288   2.18343098   0.79679353
         737      652.380     1449.180      652.380  -1.01451248   2.19599480   1.04841009
         738      652.380     1648.380      652.380  -0.89956226   2.09822712   0.97205142
         739      652.380     1847.580      652.380  -1.15490809   2.66502046   1.16574530
         740      652.380     2046.780      652.380  -1.01938682   2.68665932   1.22534606
         741      652.380     2245.980      652.380  -0.90361828   2.77755301   1.26655496
         742      851.580     -144.420      652.380  -1.06560566   2.24155814   0.75652137
         743      851.580       54.780      652.380  -1.26239053   2.40811293   0.95482639
         744      851.580      253.980      652.380  -1.18542854   2.08716392   0.55819588
         745      851.580      453.180      652.380  -1.00051038   2.33353908   1.06857269
         746      851.580      652.380      652.380  -1.04201938   2.34317526   1.00753199
         747      851.580      851.580      652.380  -0.98553252   2.12135365   0.96995768
         748      851.580     1050.780      652.380  -1.12701377   2.35127766   0.87758523
         749      851.580     1249.980      652.380  -1.01413995   2.28746335   0.83739951
         750      851.580     1449.180      652.380  -0.91323687   2.51948613   1.09049714
         751      851.580     1648.380      652.380  -0.91342954   2.32564605   1.09521931
         752      851.580     1847.580      652.380  -0.66401627   2.44795651   1.00127493
         753      851.580     2046.780      652.380  -0.87373431   2.61648274   1.10284255
         754      851.580     2245.980      652.380  -0.85700980   2.74507054   1.17691503
         755     1050.780     -144.420      652.380  -1.15620196   2.43671455   0.98090778
         756     1050.780       54.780      652.380  -1.11981784   2.19422283   0.82532541
         757     1050.780      253.980      652.380  -1.18039972   2.38975090   0.98350257
         758     1050.780      453.180      652.380  -1.07996835   2.29255919   0.83218768
         759     1050.780      652.380      652.380  -1.05096989   2.31238630   0.94983795
         760     1050.780      851.580      652.380  -0.97111818   2.13041100   0.96832676
         761     1050.780     1050.780      652.380  -1.30020216   2.21611225   0.91326986
         762     1050.780     1249.980      652.380  -1.07778493   2.24788061   0.73277550
         763     1050.780     1449.180      652.380  -0.94110608   2.46698172   1.02345612
         764     1050.780     1648.380      652.380  -0.72858806   2.41059246   1.02090536
         765     1050.780     1847.580      652.380  -0.69868362   2.19861648   1.08502932
         766     1050.780     2046.780      652.380  -0.49694843   2.71549200   1.01274138
         767     1050.780     2245.980      652.380  -0.63348371   2.65180250   1.09980823
         768     1249.980     -144.420      652.380  -1.04003286   2.40040232   0.77007738
         769     1249.980       54.780      652.380  -1.24302358   2.47920188   1.06152654
         770     1249.980      253.980      652.380  -1.21372708   2.19289194   0.73731461
         771     1249.980      453.180      652.380  -1.11079798   2.21559923   0.78526388
         772     1249.980      652.380      652.380  -1.09054988   2.15291833   0.79980569
         773     1249.980      851.580      652.380  -1.04589152   2.22779870   0.99184427
         774     1249.980     1050.780      652.380  -0.97422700   2.07994858   0.91139019
         775     1249.980     1249.980      652.380  -0.75394428   1.96991674   0.62653590
         776     1249.980     1449.180      652.380  -1.24094810   2.52450930   1.21788596
         777     1249.980     1648.380      652.380  -0.77971485   2.43688021   1.04120945
         778     1249.980     1847.580      652.380  -0.45105199   2.40395413   0.96835641
         779     1249.980     2046.780      652.380  -0.27473881   2.68103173   1.24269306
         780     1249.980     2245.980      652.380  -0.26114588   2.77937671   1.15009751
         781     1449.180     -144.420      652.380  -1.20395613   2.45364547   0.63000654
         782     1449.180       54.780      652.380  -1.13439871   2.42978601   0.59867790
         783     1449.180      253.980      652.380  -1.07722862   2.22270357   0.67650631
         784     1449.180      453.180      652.380  -1.25655569   2.25206427   0.74078669
         785     1449.180      652.380      652.380  -0.98520040   2.12206195   0.79586501
         786     1449.180      851.580      652.380  -1.07962057   2.11501026   0.80621956
         787     1449.180     1050.780      652.380  -0.98187895   2.32503180   0.98226437
         788     1449.180     1249.980      652.380  -1.05370457   2.42856440   0.92054735
         789     1449.180     1449.180      652.380  -1.06816229   2.45185663   0.97939613
         790     1449.180     1648.380      652.380  -0.81482239   2.54416437   1.06539961
         791     1449.180     1847.580      652.380  -0.54874531   2.62846519   0.95721370
         792     1449.180     2046.780      652.380  -0.14400508   2.77721724   1.28044583
         793     1449.180     2245.980      652.380  -0.19652524   2.77381585   1.24463464
         794     1648.380     -144.420      652.380  -1.23324850   2.42704727   0.34078856
         795     1648.380       54.780      652.380  -1.19454753   2.45086533   0.42900156
         796     1648.380      253.980      652.380  -1.46818042   2.45010318   0.33345766
         797     1648.380      453.180      652.380  -0.91629721   2.18744779   0.63991493
         798     1648.380      652.380      652.380  -0.73093979   2.28117719   0.87152756
         799     1648.380      851.580      652.380  -0.91247687   2.23147569   1.14361081
         800     1648.380     1050.780      652.380  -0.97614201   2.31660976   1.00459865
         801     1648.380     1249.980      652.380  -0.88267182   2.48812170   1.23243039
         802     1648.380     1449.180      652.380  -0.80641939   2.65780040   1.33066780
         803     1648.380     1648.380      652.380  -0.88797063   2.65257499   1.18737597
         804     1648.380     1847.580      652.380  -0.46748858   2.61324010   1.36646689
         805     1648.380     2046.780      652.380  -0.29692200   2.77598330   1.28909845
         806     1648.380     2245.980      652.380  -0.33836510   2.66356276   1.08784687
         807     1847.580     -144.420      652.380  -1.10543102   2.42311056   0.36347385
         808     1847.580       54.780      652.380  -0.97432213   2.40933890   0.40284549
         809     1847.580      253.980      652.380  -0.93799988   2.49945009   0.57810300
         810     1847.580      453.180      652.380  -0.59572511   2.44342557   0.75622747
         811     1847.580      652.380      652.380  -0.70637017   2.29401667   0.88820741
         812     1847.580      851.580      652.380  -0.66408044   2.41448001   1.08702144
         813     1847.580     1050.780      652.380  -0.97310062   2.32494497   1.07825701
         814     1847.580     1249.980      652.380  -0.94889974   2.47422760   1.20659215
         815     1847.580     1449.180      652.380  -0.73606302   2.45480906   1.33083177
         816     1847.580     1648.380      652.380  -0.76452307   2.40552762   1.21148004
         817     1847.580     1847.580      652.380  -0.72839197   2.44719453   1.03102292
         818     1847.580     2046.780      652.380  -0.47227292   2.53978053   0.97867649
         819     1847.580     2245.980      652.380  -0.57870345   2.76713846   1.12866576
         820     2046.780     -144.420      652.380  -0.71907951   2.46214896   0.53958782
         821     2046.780       54.780      652.380  -0.72888132   2.29868812   0.50862775
         822     2046.780      253.980      652.380  -0.65255472   2.54869644   0.80299537
         823     2046.780      453.180      652.380  -0.67434318   2.26898203   0.70782952
         824     2046.780      652.380      652.380  -0.72453394   2.26818809   0.90498126
         825     2046.780      851.580      652.380  -0.94565337   2.14741981   0.77878447
         826     2046.780     1050.780      652.380  -1.01556197   2.24186954   0.80586582
         827     2046.780     1249.980      652.380  -0.97623366   2.28406482   0.85642696
         828     2046.780     1449.180      652.380  -0.89575948   2.29518209   1.01512848
         829     2046.780     1648.380      652.380  -0.83403029   2.23602772   1.07595422
         830     2046.780     1847.580      652.380  -0.58155307   2.22464494   0.86859421
         831     2046.780     2046.780      652.380  -0.64320400   2.80046707   1.09031169
         832     2046.780     2245.980      652.380  -0.56484693   2.69009660   1.03762726
         833     2245.980     -144.420      652.380  -0.48836184   2.35248233   0.64974145
         834     2245.980       54.780      652.380  -0.68720564   2.47497266   0.57268900
         835     2245.980      253.980      652.380  -0.66753194   2.39240310   0.52625933
         836     2245.980      453.180      652.380  -0.57165579   2.47735900   0.83313172
         837     2245.980      652.380      652.380  -0.66895559   2.27311611   0.91306081
         838     2245.980      851.580      652.380  -0.75569098   2.16136772   0.86810878
         839     2245.980     1050.780      652.380  -1.01554604   2.19145807   0.71408306
         840     2245.980     1249.980      652.380  -1.09609638   2.29137406   0.77395190
         841     2245.980     1449.180      652.380  -0.86695036   2.28022361   0.97718286
         842     2245.980     1648.380      652.380  -0.67189822   2.30983632   1.05423701
         843     2245.980     1847.580      652.380  -0.73653390   2.63217075   1.15257994
         844     2245.980     2046.780      652.380  -0.62719272   2.63091934   0.96957501
         845     2245.980     2245.980      652.380  -0.62755709   2.86384446   0.96825307
         846     -144.420     -144.420      851.580  -0.46884346   2.13337932   0.91116634
         847     -144.420       54.780      851.580  -0.54089256   2.12868867   0.95307087
         848     -144.420      253.980      851.580  -0.71084109   2.27876976   1.12424965
         849     -144.420      453.180      851.580  -0.96130930   2.27233667   1.22590286
         850     -144.420      652.380      851.580  -1.07741944   2.22796054   1.21900949
         851     -144.420      851.580      851.580  -1.12727648   2.37072831   1.20196283
         852     -144.420     1050.780      851.580  -1.03901078   2.44685194   0.94684670
         853     -144.420     1249.980      851.580  -1.19968384   2.62709024   0.99269393
         854     -144.420     1449.180      851.580  -1.36211796   2.59800006   1.02701261
         855     -144.420     1648.380      851.580  -1.53477721   2.46242090   1.00337274
         856     -144.420     1847.580      851.580  -1.15408283   2.24316974   1.13471913
         857     -144.420     2046.780      851.580  -1.07994664   2.37234551   1.26607761
         858     -144.420     2245.980      851.580  -0.89258305   2.06977699   1.18119216
         859       54.780     -144.420      851.580  -0.56009838   2.09022321   0.90676425
         860       54.780       54.780      851.580  -0.58220787   2.17083269   1.00209792
         861       54.780      253.980      851.580  -0.72344410   2.16452229   1.05787989
         862       54.780      453.180      851.580  -0.98001571   2.28556476   1.19661818
         863       54.780      652.380      851.580  -1.11171679   2.28618852   1.28468233
         864       54.780      851.580      851.580  -1.01537487   2.17931632   0.99470568
         865       54.780     1050.780      851.580  -1.31302920   2.51771655   1.16387194
         866       54.780     1249.980      851.580  -1.10567988   2.53340427   0.98534217
         867       54.780     1449.180      851.580  -1.34498176   2.50324958   0.98168458
         868       54.780     1648.380      851.580  -1.30832036   2.41887875   1.06362369
         869       54.780     1847.580      851.580  -1.28405983   2.42214313   1.12934801
         870       54.780     2046.780      851.580  -0.87247040   2.14855439   1.17793500
         871       54.780     2245.980      851.580  -1.05499520   2.37523021   1.25100517
         872      253.980     -144.420      851.580  -0.68705189   2.16032864   0.93665227
         873      253.980       54.780      851.580  -0.77020731   2.04117846   0.97111985
         874      253.980      253.980      851.580  -0.73988723   2.05625930   0.94719396
         875      253.980      453.180      851.580  -0.86042348   2.10519608   1.07250587
         876      253.980      652.380      851.580  -1.12393740   2.17804079   1.25916728
         877      253.980      851.580      851.580  -1.25407884   2.23096705   1.23273950
         878      253.980     1050.780      851.580  -0.91287382   2.18919043   0.86025024
         879      253.980     1249.980      851.580  -1.17917483   2.52402951   0.94266268
         880      253.980     1449.180      851.580  -1.30143284   2.44284307   1.16776059
         881      253.980     1648.380      851.580  -1.37232072   2.34600106   0.94519610
         882      253.980     1847.580      851.580  -1.18521219   2.36521211   1.02078742
         883      253.980     2046.780      851.580  -1.06246790   2.42572075   1.15188443
         884      253.980     2245.980      851.580  -0.98379513   2.44772378   1.16096197
         885      453.180     -144.420      851.580  -0.86679619   2.18933010   0.86671980
         886      453.180       54.780      851.580  -0.82055761   2.22239125   0.92558442
         887      453.180      253.980      851.580  -0.87909600   2.15899686   0.93503299
         888      453.180      453.180      851.580  -0.88792929   2.14975260   1.05855926
         889      453.180      652.380      851.580  -1.01698358   1.97990069   0.92161325
         890      453.180      851.580      851.580  -1.02376237   1.99805104   0.97401013
         891      453.180     1050.780      851.580  -1.12896268   2.34336052   1.01937123
         892      453.180     1249.980      851.580  -1.40958778   2.25430977   0.96377164
         893      453.180     1449.180      851.580  -0.99856403   2.04422881   1.15111113
         894      453.180     1648.380      851.580  -1.17183819   2.29187505   1.15442945
         895      453.180     1847.580      851.580  -1.01529532   2.36531299   0.99610786
         896      453.180     2046.780      851.580  -0.90609755   2.50242777   0.98330374
         897      453.180     2245.980      851.580  -0.96874830   2.65759512   1.01895774
         898      652.380     -144.420      851.580  -0.81792391   2.25153888   0.72390929
         899      652.380       54.780      851.580  -0.87794365   2.28828535   0.81815793
         900      652.380      253.980      851.580  -1.00027707   2.23686846   0.84340005
         901      652.380      453.180      851.580  -0.91587980   2.21042608   0.92023146
         902      652.380      652.380      851.580  -1.03236723   2.26221338   1.07567741
         903      652.380      851.580      851.580  -1.17462602   2.18646180   0.82172943
         904      652.380     1050.780      851.580  -1.09215358   2.27740179   0.88183518
         905      652.380     1249.980      851.580  -1.10465132   2.15837060   1.04836765
         906      652.380     1449.180      851.580  -0.94777652   1.97178124   0.89574612
         907      652.380     1648.380      851.580  -1.27690139   2.24422129   1.11228378
         908      652.380     1847.580      851.580  -1.09732831   2.50850343   1.09350006
         909      652.380     2046.780      851.580  -0.97586184   2.64351046   0.94643406
         910      652.380     2245.980      851.580  -0.87829921   2.66594638   0.99861715
         911      851.580     -144.420      851.580  -1.02288205   2.30252804   0.79795480
         912      851.580       54.780      851.580  -0.93716180   2.24001157   0.81950208
         913      851.580      253.980      851.580  -1.06379791   2.36773369   0.96601179
         914      851.580      453.180      851.580  -1.08154895   2.22919448   0.85227285
         915      851.580      652.380      851.580  -1.03687261   2.22432806   1.04082862
         916      851.580      851.580      851.580  -1.10115838   2.35376188   1.07185209
         917      851.580     1050.780      851.580  -1.11852500   2.23183208   0.91803316
         918      851.580     1249.980      851.580  -1.11350160   2.18683663   0.86487609
         919      851.580     1449.180      851.580  -1.02493124   2.18407915   0.92439947
         920      851.580     1648.380      851.580  -0.85638195   2.17800877   0.96953004
         921      851.580     1847.580      851.580  -1.01111402   2.35695506   0.80726300
         922      851.580     2046.780      851.580  -0.82577095   2.68262122   1.17391309
         923      851.580     2245.980      851.580  -0.76164674   2.60247936   0.88196544
         924     1050.780     -144.420      851.580  -1.03082000   2.40012963   0.86749036
         925     1050.780       54.780      851.580  -1.05810562   2.34353360   0.86810884
         926     1050.780      253.980      851.580  -1.06934746   2.31433896   0.78888415
         927     1050.780      453.180      851.580  -1.24961689   2.28100989   0.97699202
         928     1050.780      652.380      851.580  -1.20725011   2.25549921   0.90739998
         929     1050.780      851.580      851.580  -0.98449358   2.17129757   1.00236989
         930     1050.780     1050.780      851.580  -1.25363185   2.25716054   1.13015159
         931     1050.780     1249.980      851.580  -1.06070184   2.20875011   0.89491762
         932     1050.780     1449.180      851.580  -0.96246209   2.21190031   0.84167507
         933     1050.780     1648.380      851.580  -0.90766146   2.29106867   0.80616235
         934     1050.780     1847.580      851.580  -0.61177117   2.17831574   0.99635653
         935     1050.780     2046.780      851.580  -0.84459483   2.53250932   0.82469191
         936     1050.780     2245.980      851.580  -0.42426890   2.65193238   1.12409945
         937     1249.980     -144.420      851.580  -1.13776238   2.46073757   0.87823016
         938     1249.980       54.780      851.580  -1.02278996   2.54883631   0.83039766
         939     1249.980      253.980      851.580  -1.19348518   2.36211879   0.95228335
         940     1249.980      453.180      851.580  -1.40989406   2.26834456   0.76510244
         941     1249.980      652.380      851.580  -1.13300796   2.20193285   0.90431105
